index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
210,2018.01,4,6600,J12w,Tochihiryu,1-3 (4-11),0,oshitaoshi,7153,J10w,Kotoeko,2-2 (9-6),1
211,2018.01,4,7153,J10w,Kotoeko,2-2 (9-6),1,oshitaoshi,6600,J12w,Tochihiryu,1-3 (4-11),0
212,2018.01,4,6559,J10e,Seiro,1-3 (8-7),0,oshidashi,11855,J9e,Takanosho,3-1 (9-6),1
213,2018.01,4,11855,J9e,Takanosho,3-1 (9-6),1,oshidashi,6559,J10e,Seiro,1-3 (8-7),0
214,2018.01,4,2879,J7e,Sadanoumi,2-2 (9-6),1,yorikiri,11987,J8w,Osunaarashi,0-4 (1-8-6),0
215,2018.01,4,11987,J8w,Osunaarashi,0-4 (1-8-6),0,yorikiri,2879,J7e,Sadanoumi,2-2 (9-6),1
216,2018.01,4,7143,J8e,Amakaze,3-1 (8-7),0,okuridashi,11840,J6w,Chiyonoo,4-0 (8-7),1
217,2018.01,4,11840,J6w,Chiyonoo,4-0 (8-7),1,okuridashi,7143,J8e,Amakaze,3-1 (8-7),0
218,2018.01,4,11726,J5e,Tokushoryu,3-1 (8-7),1,tsukiotoshi,12113,J6e,Tsurugisho,2-2 (7-8),0
219,2018.01,4,12113,J6e,Tsurugisho,2-2 (7-8),0,tsukiotoshi,11726,J5e,Tokushoryu,3-1 (8-7),1
220,2018.01,4,6572,J5w,Gagamaru,2-2 (8-7),1,hatakikomi,8904,J7w,Homarefuji,1-3 (7-8),0
221,2018.01,4,8904,J7w,Homarefuji,1-3 (7-8),0,hatakikomi,6572,J5w,Gagamaru,2-2 (8-7),1
222,2018.01,4,11723,J2e,Azumaryu,3-1 (7-8),1,hatakikomi,11946,J4w,Meisei,0-4 (8-7),0
223,2018.01,4,11946,J4w,Meisei,0-4 (8-7),0,hatakikomi,11723,J2e,Azumaryu,3-1 (7-8),1
224,2018.01,4,7239,J4e,Kyokushuho,1-3 (8-7),0,hikiotoshi,11786,J2w,Aoiyama,2-2 (9-6),1
225,2018.01,4,11786,J2w,Aoiyama,2-2 (9-6),1,hikiotoshi,7239,J4e,Kyokushuho,1-3 (8-7),0
226,2018.01,4,8899,J1w,Kyokutaisei,3-1 (8-7),1,yorikiri,12026,J3w,Hidenoumi,2-2 (10-5),0
227,2018.01,4,12026,J3w,Hidenoumi,2-2 (10-5),0,yorikiri,8899,J1w,Kyokutaisei,3-1 (8-7),1
228,2018.01,4,11784,J1e,Myogiryu,1-3 (10-5),0,okuridashi,12273,M17e,Daiamami,2-2 (8-7),1
229,2018.01,4,12273,M17e,Daiamami,2-2 (8-7),1,okuridashi,11784,J1e,Myogiryu,1-3 (10-5),0
230,2018.01,4,6596,M15w,Nishikigi,2-2 (8-7),1,yoritaoshi,12051,M15e,Ishiura,3-1 (9-6),0
231,2018.01,4,12051,M15e,Ishiura,3-1 (9-6),0,yoritaoshi,6596,M15w,Nishikigi,2-2 (8-7),1
232,2018.01,4,6594,M16e,Ryuden,1-3 (10-5),0,uwatenage,12094,M14e,Abi,2-2 (10-5),1
233,2018.01,4,12094,M14e,Abi,2-2 (10-5),1,uwatenage,6594,M16e,Ryuden,1-3 (10-5),0
234,2018.01,4,12291,M16w,Asanoyama,4-0 (9-6),1,yorikiri,12292,M14w,Yutakayama,1-3 (9-6),0
235,2018.01,4,12292,M14w,Yutakayama,1-3 (9-6),0,yorikiri,12291,M16w,Asanoyama,4-0 (9-6),1
236,2018.01,4,1284,M13e,Takekaze,0-4 (5-10),0,yorikiri,11985,M13w,Daieisho,3-1 (9-6),1
237,2018.01,4,11985,M13w,Daieisho,3-1 (9-6),1,yorikiri,1284,M13e,Takekaze,0-4 (5-10),0
238,2018.01,4,4980,M12e,Sokokurai,2-2 (6-9),0,tsukidashi,11845,M12w,Kagayaki,3-1 (9-6),1
239,2018.01,4,11845,M12w,Kagayaki,3-1 (9-6),1,tsukidashi,4980,M12e,Sokokurai,2-2 (6-9),0
240,2018.01,4,9079,M11e,Kotoyuki,3-1 (7-8),1,oshidashi,12144,M11w,Daishomaru,2-2 (7-8),0
241,2018.01,4,12144,M11w,Daishomaru,2-2 (7-8),0,oshidashi,9079,M11e,Kotoyuki,3-1 (7-8),1
242,2018.01,4,89,M10w,Aminishiki,1-3 (3-9-3),0,sukuinage,6614,M9e,Shohozan,3-1 (9-6),1
243,2018.01,4,6614,M9e,Shohozan,3-1 (9-6),1,sukuinage,89,M10w,Aminishiki,1-3 (3-9-3),0
244,2018.01,4,6753,M8w,Kaisei,2-2 (8-7),0,hikiotoshi,7240,M9w,Chiyomaru,3-1 (9-6),1
245,2018.01,4,7240,M9w,Chiyomaru,3-1 (9-6),1,hikiotoshi,6753,M8w,Kaisei,2-2 (8-7),0
246,2018.01,4,6473,M8e,Tochiozan,3-1 (6-6-3),1,oshidashi,11785,M7e,Chiyoshoma,3-1 (6-9),0
247,2018.01,4,11785,M7e,Chiyoshoma,3-1 (6-9),0,oshidashi,6473,M8e,Tochiozan,3-1 (6-6-3),1
248,2018.01,4,6491,M6w,Ikioi,1-3 (4-11),1,oshidashi,6642,M7w,Chiyonokuni,0-4 (6-9),0
249,2018.01,4,6642,M7w,Chiyonokuni,0-4 (6-9),0,oshidashi,6491,M6w,Ikioi,1-3 (4-11),1
250,2018.01,4,6463,M5e,Okinoumi,1-3 (5-10),0,yorikiri,11728,M6e,Takarafuji,2-2 (8-7),1
251,2018.01,4,11728,M6e,Takarafuji,2-2 (8-7),1,yorikiri,6463,M5e,Okinoumi,1-3 (5-10),0
252,2018.01,4,2832,M4w,Arawashi,2-2 (8-7),0,oshidashi,12055,M5w,Endo,3-1 (9-6),1
253,2018.01,4,12055,M5w,Endo,3-1 (9-6),1,oshidashi,2832,M4w,Arawashi,2-2 (8-7),0
254,2018.01,4,11934,M3e,Chiyotairyu,0-4 (8-7),0,tsukihiza,12130,M4e,Shodai,1-3 (7-8),1
255,2018.01,4,12130,M4e,Shodai,1-3 (7-8),1,tsukihiza,11934,M3e,Chiyotairyu,0-4 (8-7),0
256,2018.01,4,12191,K1e,Takakeisho,2-2 (5-10),0,hikiotoshi,12210,S1e,Mitakeumi,4-0 (8-7),1
257,2018.01,4,12210,S1e,Mitakeumi,4-0 (8-7),1,hikiotoshi,12191,K1e,Takakeisho,2-2 (5-10),0
258,2018.01,4,5944,S1w,Tamawashi,2-2 (6-9),0,hatakikomi,12043,K1w,Onosho,1-3 (4-6-5),1
259,2018.01,4,12043,K1w,Onosho,1-3 (4-6-5),1,hatakikomi,5944,S1w,Tamawashi,2-2 (6-9),0
260,2018.01,4,6468,O1e,Goeido,4-0 (8-7),1,yoritaoshi,12239,M1e,Hokutofuji,1-3 (4-11),0
261,2018.01,4,12239,M1e,Hokutofuji,1-3 (4-11),0,yoritaoshi,6468,O1e,Goeido,4-0 (8-7),1
262,2018.01,4,6480,O1w,Takayasu,3-1 (12-3),0,tsukiotoshi,6599,M3w,Tochinoshin,4-0 (14-1),1
263,2018.01,4,6599,M3w,Tochinoshin,4-0 (14-1),1,tsukiotoshi,6480,O1w,Takayasu,3-1 (12-3),0
264,2018.01,4,1219,Y2e,Kakuryu,4-0 (11-4),1,yorikiri,12107,M1w,Ichinojo,1-3 (10-5),0
265,2018.01,4,12107,M1w,Ichinojo,1-3 (10-5),0,yorikiri,1219,Y2e,Kakuryu,4-0 (11-4),1
266,2018.01,4,1226,M2w,Kotoshogiku,1-3 (7-8),1,tsukiotoshi,1235,Y1w,Kisenosato,1-3 (1-5-9),0
267,2018.01,4,1235,Y1w,Kisenosato,1-3 (1-5-9),0,tsukiotoshi,1226,M2w,Kotoshogiku,1-3 (7-8),1
268,2018.01,4,1123,Y1e,Hakuho,2-2 (2-3-10),0,hatakikomi,5967,M2e,Yoshikaze,1-3 (4-11),1
269,2018.01,4,5967,M2e,Yoshikaze,1-3 (4-11),1,hatakikomi,1123,Y1e,Hakuho,2-2 (2-3-10),0
270,2018.01,5,12040,J13w,Daishoho,4-1 (9-6),0,abisetaoshi,12406,J13e,Mitoryu,4-1 (8-7),1
271,2018.01,5,12406,J13e,Mitoryu,4-1 (8-7),1,abisetaoshi,12040,J13w,Daishoho,4-1 (9-6),0
272,2018.01,5,6600,J12w,Tochihiryu,1-4 (4-11),0,hatakikomi,11918,J14e,Akua,1-4 (4-11),1
273,2018.01,5,11918,J14e,Akua,1-4 (4-11),1,hatakikomi,6600,J12w,Tochihiryu,1-4 (4-11),0
274,2018.01,5,9077,J14w,Kizenryu,1-4 (3-12),0,yorikiri,12077,J11w,Takagenji,4-1 (8-7),1
275,2018.01,5,12077,J11w,Takagenji,4-1 (8-7),1,yorikiri,9077,J14w,Kizenryu,1-4 (3-12),0
276,2018.01,5,11855,J9e,Takanosho,4-1 (9-6),1,oshitaoshi,11989,J12e,Yamaguchi,2-3 (2-12-1),0
277,2018.01,5,11989,J12e,Yamaguchi,2-3 (2-12-1),0,oshitaoshi,11855,J9e,Takanosho,4-1 (9-6),1
278,2018.01,5,7153,J10w,Kotoeko,3-2 (9-6),1,tsukiotoshi,11987,J8w,Osunaarashi,0-5 (1-8-6),0
279,2018.01,5,11987,J8w,Osunaarashi,0-5 (1-8-6),0,tsukiotoshi,7153,J10w,Kotoeko,3-2 (9-6),1
280,2018.01,5,6559,J10e,Seiro,1-4 (8-7),0,oshidashi,8904,J7w,Homarefuji,2-3 (7-8),1
281,2018.01,5,8904,J7w,Homarefuji,2-3 (7-8),1,oshidashi,6559,J10e,Seiro,1-4 (8-7),0
282,2018.01,5,11840,J6w,Chiyonoo,5-0 (8-7),1,yorikiri,12113,J6e,Tsurugisho,2-3 (7-8),0
283,2018.01,5,12113,J6e,Tsurugisho,2-3 (7-8),0,yorikiri,11840,J6w,Chiyonoo,5-0 (8-7),1
284,2018.01,5,6572,J5w,Gagamaru,3-2 (8-7),1,yorikiri,7143,J8e,Amakaze,3-2 (8-7),0
285,2018.01,5,7143,J8e,Amakaze,3-2 (8-7),0,yorikiri,6572,J5w,Gagamaru,3-2 (8-7),1
286,2018.01,5,2879,J7e,Sadanoumi,3-2 (9-6),1,yorikiri,11726,J5e,Tokushoryu,3-2 (8-7),0
287,2018.01,5,11726,J5e,Tokushoryu,3-2 (8-7),0,yorikiri,2879,J7e,Sadanoumi,3-2 (9-6),1
288,2018.01,5,11786,J2w,Aoiyama,2-3 (9-6),0,yorikiri,11946,J4w,Meisei,1-4 (8-7),1
289,2018.01,5,11946,J4w,Meisei,1-4 (8-7),1,yorikiri,11786,J2w,Aoiyama,2-3 (9-6),0
290,2018.01,5,7239,J4e,Kyokushuho,2-3 (8-7),1,yorikiri,11723,J2e,Azumaryu,3-2 (7-8),0
291,2018.01,5,11723,J2e,Azumaryu,3-2 (7-8),0,yorikiri,7239,J4e,Kyokushuho,2-3 (8-7),1
292,2018.01,5,11784,J1e,Myogiryu,2-3 (10-5),1,oshidashi,12026,J3w,Hidenoumi,2-3 (10-5),0
293,2018.01,5,12026,J3w,Hidenoumi,2-3 (10-5),0,oshidashi,11784,J1e,Myogiryu,2-3 (10-5),1
294,2018.01,5,8899,J1w,Kyokutaisei,3-2 (8-7),0,yorikiri,12291,M16w,Asanoyama,5-0 (9-6),1
295,2018.01,5,12291,M16w,Asanoyama,5-0 (9-6),1,yorikiri,8899,J1w,Kyokutaisei,3-2 (8-7),0
296,2018.01,5,6594,M16e,Ryuden,2-3 (10-5),1,yorikiri,12051,M15e,Ishiura,3-2 (9-6),0
297,2018.01,5,12051,M15e,Ishiura,3-2 (9-6),0,yorikiri,6594,M16e,Ryuden,2-3 (10-5),1
298,2018.01,5,12273,M17e,Daiamami,2-3 (8-7),0,oshidashi,12292,M14w,Yutakayama,2-3 (9-6),1
299,2018.01,5,12292,M14w,Yutakayama,2-3 (9-6),1,oshidashi,12273,M17e,Daiamami,2-3 (8-7),0
300,2018.01,5,6596,M15w,Nishikigi,2-3 (8-7),0,hatakikomi,11985,M13w,Daieisho,4-1 (9-6),1
301,2018.01,5,11985,M13w,Daieisho,4-1 (9-6),1,hatakikomi,6596,M15w,Nishikigi,2-3 (8-7),0
302,2018.01,5,11845,M12w,Kagayaki,3-2 (9-6),0,hikiotoshi,12094,M14e,Abi,3-2 (10-5),1
303,2018.01,5,12094,M14e,Abi,3-2 (10-5),1,hikiotoshi,11845,M12w,Kagayaki,3-2 (9-6),0
304,2018.01,5,1284,M13e,Takekaze,1-4 (5-10),1,tsukiotoshi,12144,M11w,Daishomaru,2-3 (7-8),0
305,2018.01,5,12144,M11w,Daishomaru,2-3 (7-8),0,tsukiotoshi,1284,M13e,Takekaze,1-4 (5-10),1
306,2018.01,5,4980,M12e,Sokokurai,2-3 (6-9),0,tsukidashi,9079,M11e,Kotoyuki,4-1 (7-8),1
307,2018.01,5,9079,M11e,Kotoyuki,4-1 (7-8),1,tsukidashi,4980,M12e,Sokokurai,2-3 (6-9),0
308,2018.01,5,6614,M9e,Shohozan,4-1 (9-6),1,hikiotoshi,7240,M9w,Chiyomaru,3-2 (9-6),0
309,2018.01,5,7240,M9w,Chiyomaru,3-2 (9-6),0,hikiotoshi,6614,M9e,Shohozan,4-1 (9-6),1
310,2018.01,5,89,M10w,Aminishiki,1-4 (3-9-3),0,tsukiotoshi,6642,M7w,Chiyonokuni,1-4 (6-9),1
311,2018.01,5,6642,M7w,Chiyonokuni,1-4 (6-9),1,tsukiotoshi,89,M10w,Aminishiki,1-4 (3-9-3),0
312,2018.01,5,6753,M8w,Kaisei,2-3 (8-7),0,shitatenage,11785,M7e,Chiyoshoma,4-1 (6-9),1
313,2018.01,5,11785,M7e,Chiyoshoma,4-1 (6-9),1,shitatenage,6753,M8w,Kaisei,2-3 (8-7),0
314,2018.01,5,6473,M8e,Tochiozan,4-1 (6-6-3),1,hatakikomi,6491,M6w,Ikioi,1-4 (4-11),0
315,2018.01,5,6491,M6w,Ikioi,1-4 (4-11),0,hatakikomi,6473,M8e,Tochiozan,4-1 (6-6-3),1
316,2018.01,5,6463,M5e,Okinoumi,1-4 (5-10),0,yorikiri,12055,M5w,Endo,4-1 (9-6),1
317,2018.01,5,12055,M5w,Endo,4-1 (9-6),1,yorikiri,6463,M5e,Okinoumi,1-4 (5-10),0
318,2018.01,5,2832,M4w,Arawashi,2-3 (8-7),0,oshidashi,11728,M6e,Takarafuji,3-2 (8-7),1
319,2018.01,5,11728,M6e,Takarafuji,3-2 (8-7),1,oshidashi,2832,M4w,Arawashi,2-3 (8-7),0
320,2018.01,5,12107,M1w,Ichinojo,1-4 (10-5),0,shitatenage,12130,M4e,Shodai,2-3 (7-8),1
321,2018.01,5,12130,M4e,Shodai,2-3 (7-8),1,shitatenage,12107,M1w,Ichinojo,1-4 (10-5),0
322,2018.01,5,12043,K1w,Onosho,2-3 (4-6-5),1,hikiotoshi,12191,K1e,Takakeisho,2-3 (5-10),0
323,2018.01,5,12191,K1e,Takakeisho,2-3 (5-10),0,hikiotoshi,12043,K1w,Onosho,2-3 (4-6-5),1
324,2018.01,5,5944,S1w,Tamawashi,2-3 (6-9),0,oshidashi,12210,S1e,Mitakeumi,5-0 (8-7),1
325,2018.01,5,12210,S1e,Mitakeumi,5-0 (8-7),1,oshidashi,5944,S1w,Tamawashi,2-3 (6-9),0
326,2018.01,5,6480,O1w,Takayasu,4-1 (12-3),1,oshidashi,12239,M1e,Hokutofuji,1-4 (4-11),0
327,2018.01,5,12239,M1e,Hokutofuji,1-4 (4-11),0,oshidashi,6480,O1w,Takayasu,4-1 (12-3),1
328,2018.01,5,6468,O1e,Goeido,4-1 (8-7),0,yorikiri,6599,M3w,Tochinoshin,5-0 (14-1),1
329,2018.01,5,6599,M3w,Tochinoshin,5-0 (14-1),1,yorikiri,6468,O1e,Goeido,4-1 (8-7),0
330,2018.01,5,1123,Y1e,Hakuho,2-3 (2-3-10),0,fusen,1226,M2w,Kotoshogiku,2-3 (7-8),1
331,2018.01,5,1226,M2w,Kotoshogiku,2-3 (7-8),1,fusen,1123,Y1e,Hakuho,2-3 (2-3-10),0
332,2018.01,5,1219,Y2e,Kakuryu,5-0 (11-4),1,yorikiri,11934,M3e,Chiyotairyu,0-5 (8-7),0
333,2018.01,5,11934,M3e,Chiyotairyu,0-5 (8-7),0,yorikiri,1219,Y2e,Kakuryu,5-0 (11-4),1
334,2018.01,5,1235,Y1w,Kisenosato,1-4 (1-5-9),0,oshitaoshi,5967,M2e,Yoshikaze,2-3 (4-11),1
335,2018.01,5,5967,M2e,Yoshikaze,2-3 (4-11),1,oshitaoshi,1235,Y1w,Kisenosato,1-4 (1-5-9),0
336,2018.01,6,12024,Ms2w,Shimanoumi,3-1 (5-2),1,oshidashi,12406,J13e,Mitoryu,4-2 (8-7),0
337,2018.01,6,12406,J13e,Mitoryu,4-2 (8-7),0,oshidashi,12024,Ms2w,Shimanoumi,3-1 (5-2),1
338,2018.01,6,9077,J14w,Kizenryu,2-4 (3-12),1,kotenage,11989,J12e,Yamaguchi,2-4 (2-12-1),0
339,2018.01,6,11989,J12e,Yamaguchi,2-4 (2-12-1),0,kotenage,9077,J14w,Kizenryu,2-4 (3-12),1
340,2018.01,6,12040,J13w,Daishoho,5-1 (9-6),1,okuridashi,12077,J11w,Takagenji,4-2 (8-7),0
341,2018.01,6,12077,J11w,Takagenji,4-2 (8-7),0,okuridashi,12040,J13w,Daishoho,5-1 (9-6),1
342,2018.01,6,6559,J10e,Seiro,2-4 (8-7),1,oshidashi,6600,J12w,Tochihiryu,1-5 (4-11),0
343,2018.01,6,6600,J12w,Tochihiryu,1-5 (4-11),0,oshidashi,6559,J10e,Seiro,2-4 (8-7),1
344,2018.01,6,7153,J10w,Kotoeko,4-2 (9-6),1,yorikiri,11918,J14e,Akua,1-5 (4-11),0
345,2018.01,6,11918,J14e,Akua,1-5 (4-11),0,yorikiri,7153,J10w,Kotoeko,4-2 (9-6),1
346,2018.01,6,2879,J7e,Sadanoumi,4-2 (9-6),1,oshidashi,11855,J9e,Takanosho,4-2 (9-6),0
347,2018.01,6,11855,J9e,Takanosho,4-2 (9-6),0,oshidashi,2879,J7e,Sadanoumi,4-2 (9-6),1
348,2018.01,6,7143,J8e,Amakaze,4-2 (8-7),1,oshidashi,12113,J6e,Tsurugisho,2-4 (7-8),0
349,2018.01,6,12113,J6e,Tsurugisho,2-4 (7-8),0,oshidashi,7143,J8e,Amakaze,4-2 (8-7),1
350,2018.01,6,8904,J7w,Homarefuji,2-4 (7-8),0,oshidashi,11840,J6w,Chiyonoo,6-0 (8-7),1
351,2018.01,6,11840,J6w,Chiyonoo,6-0 (8-7),1,oshidashi,8904,J7w,Homarefuji,2-4 (7-8),0
352,2018.01,6,6572,J5w,Gagamaru,3-3 (8-7),0,uwatedashinage,11987,J8w,Osunaarashi,1-5 (1-8-6),1
353,2018.01,6,11987,J8w,Osunaarashi,1-5 (1-8-6),1,uwatedashinage,6572,J5w,Gagamaru,3-3 (8-7),0
354,2018.01,6,11723,J2e,Azumaryu,3-3 (7-8),0,yorikiri,12026,J3w,Hidenoumi,3-3 (10-5),1
355,2018.01,6,12026,J3w,Hidenoumi,3-3 (10-5),1,yorikiri,11723,J2e,Azumaryu,3-3 (7-8),0
356,2018.01,6,11726,J5e,Tokushoryu,4-2 (8-7),1,oshidashi,11786,J2w,Aoiyama,2-4 (9-6),0
357,2018.01,6,11786,J2w,Aoiyama,2-4 (9-6),0,oshidashi,11726,J5e,Tokushoryu,4-2 (8-7),1
358,2018.01,6,7239,J4e,Kyokushuho,2-4 (8-7),0,oshidashi,11784,J1e,Myogiryu,3-3 (10-5),1
359,2018.01,6,11784,J1e,Myogiryu,3-3 (10-5),1,oshidashi,7239,J4e,Kyokushuho,2-4 (8-7),0
360,2018.01,6,8899,J1w,Kyokutaisei,4-2 (8-7),1,oshidashi,11946,J4w,Meisei,1-5 (8-7),0
361,2018.01,6,11946,J4w,Meisei,1-5 (8-7),0,oshidashi,8899,J1w,Kyokutaisei,4-2 (8-7),1
362,2018.01,6,12051,M15e,Ishiura,3-3 (9-6),0,oshidashi,12291,M16w,Asanoyama,6-0 (9-6),1
363,2018.01,6,12291,M16w,Asanoyama,6-0 (9-6),1,oshidashi,12051,M15e,Ishiura,3-3 (9-6),0
364,2018.01,6,6596,M15w,Nishikigi,3-3 (8-7),1,kotenage,12273,M17e,Daiamami,2-4 (8-7),0
365,2018.01,6,12273,M17e,Daiamami,2-4 (8-7),0,kotenage,6596,M15w,Nishikigi,3-3 (8-7),1
366,2018.01,6,1284,M13e,Takekaze,1-5 (5-10),0,oshidashi,6594,M16e,Ryuden,3-3 (10-5),1
367,2018.01,6,6594,M16e,Ryuden,3-3 (10-5),1,oshidashi,1284,M13e,Takekaze,1-5 (5-10),0
368,2018.01,6,4980,M12e,Sokokurai,2-4 (6-9),0,oshidashi,11985,M13w,Daieisho,5-1 (9-6),1
369,2018.01,6,11985,M13w,Daieisho,5-1 (9-6),1,oshidashi,4980,M12e,Sokokurai,2-4 (6-9),0
370,2018.01,6,11845,M12w,Kagayaki,3-3 (9-6),0,oshidashi,12292,M14w,Yutakayama,3-3 (9-6),1
371,2018.01,6,12292,M14w,Yutakayama,3-3 (9-6),1,oshidashi,11845,M12w,Kagayaki,3-3 (9-6),0
372,2018.01,6,12094,M14e,Abi,3-3 (10-5),0,hatakikomi,12144,M11w,Daishomaru,3-3 (7-8),1
373,2018.01,6,12144,M11w,Daishomaru,3-3 (7-8),1,hatakikomi,12094,M14e,Abi,3-3 (10-5),0
374,2018.01,6,6614,M9e,Shohozan,5-1 (9-6),1,hikiotoshi,9079,M11e,Kotoyuki,4-2 (7-8),0
375,2018.01,6,9079,M11e,Kotoyuki,4-2 (7-8),0,hikiotoshi,6614,M9e,Shohozan,5-1 (9-6),1
376,2018.01,6,6473,M8e,Tochiozan,4-2 (6-6-3),0,hikiotoshi,7240,M9w,Chiyomaru,4-2 (9-6),1
377,2018.01,6,7240,M9w,Chiyomaru,4-2 (9-6),1,hikiotoshi,6473,M8e,Tochiozan,4-2 (6-6-3),0
378,2018.01,6,89,M10w,Aminishiki,1-5 (3-9-3),0,fusen,6753,M8w,Kaisei,3-3 (8-7),1
379,2018.01,6,6753,M8w,Kaisei,3-3 (8-7),1,fusen,89,M10w,Aminishiki,1-5 (3-9-3),0
380,2018.01,6,6642,M7w,Chiyonokuni,1-5 (6-9),0,yorikiri,11728,M6e,Takarafuji,4-2 (8-7),1
381,2018.01,6,11728,M6e,Takarafuji,4-2 (8-7),1,yorikiri,6642,M7w,Chiyonokuni,1-5 (6-9),0
382,2018.01,6,6463,M5e,Okinoumi,2-4 (5-10),1,yorikiri,11785,M7e,Chiyoshoma,4-2 (6-9),0
383,2018.01,6,11785,M7e,Chiyoshoma,4-2 (6-9),0,yorikiri,6463,M5e,Okinoumi,2-4 (5-10),1
384,2018.01,6,12055,M5w,Endo,4-2 (9-6),0,yorikiri,12130,M4e,Shodai,3-3 (7-8),1
385,2018.01,6,12130,M4e,Shodai,3-3 (7-8),1,yorikiri,12055,M5w,Endo,4-2 (9-6),0
386,2018.01,6,2832,M4w,Arawashi,3-3 (8-7),1,sotogake,6491,M6w,Ikioi,1-5 (4-11),0
387,2018.01,6,6491,M6w,Ikioi,1-5 (4-11),0,sotogake,2832,M4w,Arawashi,3-3 (8-7),1
388,2018.01,6,6599,M3w,Tochinoshin,6-0 (14-1),1,yorikiri,12191,K1e,Takakeisho,2-4 (5-10),0
389,2018.01,6,12191,K1e,Takakeisho,2-4 (5-10),0,yorikiri,6599,M3w,Tochinoshin,6-0 (14-1),1
390,2018.01,6,12210,S1e,Mitakeumi,6-0 (8-7),1,oshidashi,12239,M1e,Hokutofuji,1-5 (4-11),0
391,2018.01,6,12239,M1e,Hokutofuji,1-5 (4-11),0,oshidashi,12210,S1e,Mitakeumi,6-0 (8-7),1
392,2018.01,6,5944,S1w,Tamawashi,2-4 (6-9),0,oshitaoshi,12107,M1w,Ichinojo,2-4 (10-5),1
393,2018.01,6,12107,M1w,Ichinojo,2-4 (10-5),1,oshitaoshi,5944,S1w,Tamawashi,2-4 (6-9),0
394,2018.01,6,5967,M2e,Yoshikaze,3-3 (4-11),1,hatakikomi,6468,O1e,Goeido,4-2 (8-7),0
395,2018.01,6,6468,O1e,Goeido,4-2 (8-7),0,hatakikomi,5967,M2e,Yoshikaze,3-3 (4-11),1
396,2018.01,6,6480,O1w,Takayasu,4-2 (12-3),0,hatakikomi,12043,K1w,Onosho,3-3 (4-6-5),1
397,2018.01,6,12043,K1w,Onosho,3-3 (4-6-5),1,hatakikomi,6480,O1w,Takayasu,4-2 (12-3),0
398,2018.01,6,1235,Y1w,Kisenosato,1-5 (1-5-9),0,fusen,11934,M3e,Chiyotairyu,1-5 (8-7),1
399,2018.01,6,11934,M3e,Chiyotairyu,1-5 (8-7),1,fusen,1235,Y1w,Kisenosato,1-5 (1-5-9),0
400,2018.01,6,1219,Y2e,Kakuryu,6-0 (11-4),1,yorikiri,1226,M2w,Kotoshogiku,2-4 (7-8),0
401,2018.01,6,1226,M2w,Kotoshogiku,2-4 (7-8),0,yorikiri,1219,Y2e,Kakuryu,6-0 (11-4),1
402,2018.01,7,9077,J14w,Kizenryu,2-5 (3-12),0,yoritaoshi,12040,J13w,Daishoho,6-1 (9-6),1
403,2018.01,7,12040,J13w,Daishoho,6-1 (9-6),1,yoritaoshi,9077,J14w,Kizenryu,2-5 (3-12),0
404,2018.01,7,6600,J12w,Tochihiryu,2-5 (4-11),1,tsukiotoshi,12203,Ms3w,Tobizaru,3-1 (4-3),0
405,2018.01,7,12203,Ms3w,Tobizaru,3-1 (4-3),0,tsukiotoshi,6600,J12w,Tochihiryu,2-5 (4-11),1
406,2018.01,7,11989,J12e,Yamaguchi,2-5 (2-12-1),0,hatakikomi,12406,J13e,Mitoryu,5-2 (8-7),1
407,2018.01,7,12406,J13e,Mitoryu,5-2 (8-7),1,hatakikomi,11989,J12e,Yamaguchi,2-5 (2-12-1),0
408,2018.01,7,11918,J14e,Akua,2-5 (4-11),1,oshidashi,12077,J11w,Takagenji,4-3 (8-7),0
409,2018.01,7,12077,J11w,Takagenji,4-3 (8-7),0,oshidashi,11918,J14e,Akua,2-5 (4-11),1
410,2018.01,7,7153,J10w,Kotoeko,5-2 (9-6),1,hikiotoshi,11855,J9e,Takanosho,4-3 (9-6),0
411,2018.01,7,11855,J9e,Takanosho,4-3 (9-6),0,hikiotoshi,7153,J10w,Kotoeko,5-2 (9-6),1
412,2018.01,7,6559,J10e,Seiro,3-4 (8-7),1,yorikiri,7143,J8e,Amakaze,4-3 (8-7),0
413,2018.01,7,7143,J8e,Amakaze,4-3 (8-7),0,yorikiri,6559,J10e,Seiro,3-4 (8-7),1
414,2018.01,7,2879,J7e,Sadanoumi,4-3 (9-6),0,tsukiotoshi,8904,J7w,Homarefuji,3-4 (7-8),1
415,2018.01,7,8904,J7w,Homarefuji,3-4 (7-8),1,tsukiotoshi,2879,J7e,Sadanoumi,4-3 (9-6),0
416,2018.01,7,11840,J6w,Chiyonoo,7-0 (8-7),1,yorikiri,11987,J8w,Osunaarashi,1-6 (1-8-6),0
417,2018.01,7,11987,J8w,Osunaarashi,1-6 (1-8-6),0,yorikiri,11840,J6w,Chiyonoo,7-0 (8-7),1
418,2018.01,7,7239,J4e,Kyokushuho,3-4 (8-7),1,yorikiri,12113,J6e,Tsurugisho,2-5 (7-8),0
419,2018.01,7,12113,J6e,Tsurugisho,2-5 (7-8),0,yorikiri,7239,J4e,Kyokushuho,3-4 (8-7),1
420,2018.01,7,11786,J2w,Aoiyama,3-4 (9-6),1,katasukashi,12026,J3w,Hidenoumi,3-4 (10-5),0
