index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
209,2019.01,3,6596,M2e,Nishikigi,3-0 (7-8),1,yorikiri,1219,Y2e,Kakuryu,1-2 (2-4-9),0
210,2019.01,4,7239,J13e,Kyokushuho,2-2 (9-6),0,oshidashi,12255,J14w,Chiyonoumi,3-1 (8-5-2),1
211,2019.01,4,12255,J14w,Chiyonoumi,3-1 (8-5-2),1,oshidashi,7239,J13e,Kyokushuho,2-2 (9-6),0
212,2019.01,4,1284,J12e,Takekaze,1-3 (1-9),1,oshidashi,11971,J13w,Jokoryu,2-2 (5-9-1),0
213,2019.01,4,11971,J13w,Jokoryu,2-2 (5-9-1),0,oshidashi,1284,J12e,Takekaze,1-3 (1-9),1
214,2019.01,4,6572,J14e,Gagamaru,2-2 (8-7),0,yorikiri,12113,J11w,Tsurugisho,3-1 (8-7),1
215,2019.01,4,12113,J11w,Tsurugisho,3-1 (8-7),1,yorikiri,6572,J14e,Gagamaru,2-2 (8-7),0
216,2019.01,4,4980,J12w,Sokokurai,1-3 (8-7),0,hatakikomi,12203,J10w,Tobizaru,3-1 (7-8),1
217,2019.01,4,12203,J10w,Tobizaru,3-1 (7-8),1,hatakikomi,4980,J12w,Sokokurai,1-3 (8-7),0
218,2019.01,4,12024,J11e,Shimanoumi,4-0 (13-2),1,tsukiotoshi,12406,J9w,Mitoryu,1-3 (6-9),0
219,2019.01,4,12406,J9w,Mitoryu,1-3 (6-9),0,tsukiotoshi,12024,J11e,Shimanoumi,4-0 (13-2),1
220,2019.01,4,8899,J9e,Kyokutaisei,1-3 (7-8),0,yorikiri,12412,J8e,Enho,2-2 (9-6),1
221,2019.01,4,12412,J8e,Enho,2-2 (9-6),1,yorikiri,8899,J9e,Kyokutaisei,1-3 (7-8),0
222,2019.01,4,2832,J10e,Arawashi,2-2 (6-9),1,uwatenage,12026,J8w,Hidenoumi,2-2 (6-9),0
223,2019.01,4,12026,J8w,Hidenoumi,2-2 (6-9),0,uwatenage,2832,J10e,Arawashi,2-2 (6-9),1
224,2019.01,4,8900,J7w,Akiseyama,1-3 (6-9),0,uwatenage,11723,J7e,Azumaryu,2-2 (7-8),1
225,2019.01,4,11723,J7e,Azumaryu,2-2 (7-8),1,uwatenage,8900,J7w,Akiseyama,1-3 (6-9),0
226,2019.01,4,7240,J6w,Chiyomaru,3-1 (10-5),0,oshidashi,11943,J6e,Hakuyozan,3-1 (8-7),1
227,2019.01,4,11943,J6e,Hakuyozan,3-1 (8-7),1,oshidashi,7240,J6w,Chiyomaru,3-1 (10-5),0
228,2019.01,4,1227,J5w,Toyonoshima,2-2 (10-5),1,yorikiri,12370,J5e,Wakatakakage,1-3 (7-8),0
229,2019.01,4,12370,J5e,Wakatakakage,1-3 (7-8),0,yorikiri,1227,J5w,Toyonoshima,2-2 (10-5),1
230,2019.01,4,11726,J4w,Tokushoryu,3-1 (7-8),1,yorikiri,12077,J2e,Takagenji,1-3 (6-9),0
231,2019.01,4,12077,J2e,Takagenji,1-3 (6-9),0,yorikiri,11726,J4w,Tokushoryu,3-1 (7-8),1
232,2019.01,4,11868,J1e,Terutsuyoshi,3-1 (8-7),1,oshidashi,12427,J4e,Tomokaze,2-2 (10-5),0
233,2019.01,4,12427,J4e,Tomokaze,2-2 (10-5),0,oshidashi,11868,J1e,Terutsuyoshi,3-1 (8-7),1
234,2019.01,4,12040,J1w,Daishoho,1-3 (8-7),0,yorikiri,12051,J3w,Ishiura,3-1 (9-6),1
235,2019.01,4,12051,J3w,Ishiura,3-1 (9-6),1,yorikiri,12040,J1w,Daishoho,1-3 (8-7),0
236,2019.01,4,89,J3e,Aminishiki,1-3 (3-12),0,tsukidashi,6642,M15e,Chiyonokuni,4-0 (8-3-4),1
237,2019.01,4,6642,M15e,Chiyonokuni,4-0 (8-3-4),1,tsukidashi,89,J3e,Aminishiki,1-3 (3-12),0
238,2019.01,4,7153,M15w,Kotoeko,3-1 (7-8),1,hikiotoshi,12144,M16w,Daishomaru,0-4 (3-12),0
239,2019.01,4,12144,M16w,Daishomaru,0-4 (3-12),0,hikiotoshi,7153,M15w,Kotoeko,3-1 (7-8),1
240,2019.01,4,12273,M16e,Daiamami,1-3 (4-11),0,oshidashi,12292,M14e,Yutakayama,3-1 (6-9),1
241,2019.01,4,12292,M14e,Yutakayama,3-1 (6-9),1,oshidashi,12273,M16e,Daiamami,1-3 (4-11),0
242,2019.01,4,9079,M13w,Kotoyuki,2-2 (4-7-4),1,tsukidashi,11785,M14w,Chiyoshoma,2-2 (6-9),0
243,2019.01,4,11785,M14w,Chiyoshoma,2-2 (6-9),0,tsukidashi,9079,M13w,Kotoyuki,2-2 (4-7-4),1
244,2019.01,4,11845,M12e,Kagayaki,1-3 (6-9),0,yorikiri,12425,M13e,Yago,3-1 (9-6),1
245,2019.01,4,12425,M13e,Yago,3-1 (9-6),1,yorikiri,11845,M12e,Kagayaki,1-3 (6-9),0
246,2019.01,4,6491,M11w,Ikioi,1-3 (9-6),0,kotenage,11946,M12w,Meisei,2-2 (8-7),1
247,2019.01,4,11946,M12w,Meisei,2-2 (8-7),1,kotenage,6491,M11w,Ikioi,1-3 (9-6),0
248,2019.01,4,2879,M11e,Sadanoumi,2-2 (9-6),0,yorikiri,11728,M10e,Takarafuji,2-2 (9-6),1
249,2019.01,4,11728,M10e,Takarafuji,2-2 (9-6),1,yorikiri,2879,M11e,Sadanoumi,2-2 (9-6),0
250,2019.01,4,12055,M9w,Endo,2-2 (10-5),0,oshitaoshi,12094,M10w,Abi,3-1 (10-5),1
251,2019.01,4,12094,M10w,Abi,3-1 (10-5),1,oshitaoshi,12055,M9w,Endo,2-2 (10-5),0
252,2019.01,4,6594,M7e,Ryuden,2-2 (6-9),1,yorikiri,12291,M8w,Asanoyama,0-4 (8-7),0
253,2019.01,4,12291,M8w,Asanoyama,0-4 (8-7),0,yorikiri,6594,M7e,Ryuden,2-2 (6-9),1
254,2019.01,4,6753,M8e,Kaisei,4-0 (10-5),1,oshitaoshi,11985,M7w,Daieisho,1-3 (9-6),0
255,2019.01,4,11985,M7w,Daieisho,1-3 (9-6),0,oshitaoshi,6753,M8e,Kaisei,4-0 (10-5),1
256,2019.01,4,11786,M5e,Aoiyama,3-1 (7-8),0,hansoku,12043,M6w,Onosho,4-0 (8-7),1
257,2019.01,4,12043,M6w,Onosho,4-0 (8-7),1,hansoku,11786,M5e,Aoiyama,3-1 (7-8),0
258,2019.01,4,5967,M5w,Yoshikaze,0-4 (3-12),0,hatakikomi,11934,M6e,Chiyotairyu,2-2 (8-7),1
259,2019.01,4,11934,M6e,Chiyotairyu,2-2 (8-7),1,hatakikomi,5967,M5w,Yoshikaze,0-4 (3-12),0
260,2019.01,4,6463,M4w,Okinoumi,2-2 (7-8),1,oshidashi,12130,M3e,Shodai,1-3 (7-8),0
261,2019.01,4,12130,M3e,Shodai,1-3 (7-8),0,oshidashi,6463,M4w,Okinoumi,2-2 (7-8),1
262,2019.01,4,1226,M4e,Kotoshogiku,2-2 (6-9),0,yorikiri,6614,M3w,Shohozan,1-3 (5-10),1
263,2019.01,4,6614,M3w,Shohozan,1-3 (5-10),1,yorikiri,1226,M4e,Kotoshogiku,2-2 (6-9),0
264,2019.01,4,12191,S1e,Takakeisho,3-1 (11-4),0,yorikiri,12210,K1w,Mitakeumi,4-0 (8-4-3),1
265,2019.01,4,12210,K1w,Mitakeumi,4-0 (8-4-3),1,yorikiri,12191,S1e,Takakeisho,3-1 (11-4),0
266,2019.01,4,5944,S1w,Tamawashi,3-1 (13-2),1,oshidashi,6599,O2w,Tochinoshin,0-4 (0-5-10),0
267,2019.01,4,6599,O2w,Tochinoshin,0-4 (0-5-10),0,oshidashi,5944,S1w,Tamawashi,3-1 (13-2),1
268,2019.01,4,6468,O1w,Goeido,0-4 (9-6),0,yorikiri,12107,M1w,Ichinojo,3-1 (6-9),1
269,2019.01,4,12107,M1w,Ichinojo,3-1 (6-9),1,yorikiri,6468,O1w,Goeido,0-4 (9-6),0
270,2019.01,4,6473,M1e,Tochiozan,1-3 (6-9),0,tsukidashi,6480,O1e,Takayasu,2-2 (9-6),1
271,2019.01,4,6480,O1e,Takayasu,2-2 (9-6),1,tsukidashi,6473,M1e,Tochiozan,1-3 (6-9),0
272,2019.01,4,1219,Y2e,Kakuryu,2-2 (2-4-9),1,oshidashi,11784,K1e,Myogiryu,1-3 (5-10),0
273,2019.01,4,11784,K1e,Myogiryu,1-3 (5-10),0,oshidashi,1219,Y2e,Kakuryu,2-2 (2-4-9),1
274,2019.01,4,1123,Y1w,Hakuho,4-0 (10-4-1),1,tsukiotoshi,12239,M2w,Hokutofuji,3-1 (9-6),0
275,2019.01,4,12239,M2w,Hokutofuji,3-1 (9-6),0,tsukiotoshi,1123,Y1w,Hakuho,4-0 (10-4-1),1
276,2019.01,4,1235,Y1e,Kisenosato,0-4,0,fusen,6596,M2e,Nishikigi,4-0 (7-8),1
277,2019.01,4,6596,M2e,Nishikigi,4-0 (7-8),1,fusen,1235,Y1e,Kisenosato,0-4,0
278,2019.01,5,7239,J13e,Kyokushuho,2-3 (9-6),0,yorikiri,12367,Ms2w,Ryuko,1-2 (4-3),1
279,2019.01,5,12367,Ms2w,Ryuko,1-2 (4-3),1,yorikiri,7239,J13e,Kyokushuho,2-3 (9-6),0
280,2019.01,5,4980,J12w,Sokokurai,2-3 (8-7),1,yorikiri,11971,J13w,Jokoryu,2-3 (5-9-1),0
281,2019.01,5,11971,J13w,Jokoryu,2-3 (5-9-1),0,yorikiri,4980,J12w,Sokokurai,2-3 (8-7),1
282,2019.01,5,1284,J12e,Takekaze,1-4 (1-9),0,oshidashi,6572,J14e,Gagamaru,3-2 (8-7),1
283,2019.01,5,6572,J14e,Gagamaru,3-2 (8-7),1,oshidashi,1284,J12e,Takekaze,1-4 (1-9),0
284,2019.01,5,12024,J11e,Shimanoumi,5-0 (13-2),1,tsukidashi,12255,J14w,Chiyonoumi,3-2 (8-5-2),0
285,2019.01,5,12255,J14w,Chiyonoumi,3-2 (8-5-2),0,tsukidashi,12024,J11e,Shimanoumi,5-0 (13-2),1
286,2019.01,5,2832,J10e,Arawashi,2-3 (6-9),0,uwatenage,12113,J11w,Tsurugisho,4-1 (8-7),1
287,2019.01,5,12113,J11w,Tsurugisho,4-1 (8-7),1,uwatenage,2832,J10e,Arawashi,2-3 (6-9),0
288,2019.01,5,8899,J9e,Kyokutaisei,2-3 (7-8),1,uwatenage,12203,J10w,Tobizaru,3-2 (7-8),0
289,2019.01,5,12203,J10w,Tobizaru,3-2 (7-8),0,uwatenage,8899,J9e,Kyokutaisei,2-3 (7-8),1
290,2019.01,5,12406,J9w,Mitoryu,1-4 (6-9),0,yorikiri,12412,J8e,Enho,3-2 (9-6),1
291,2019.01,5,12412,J8e,Enho,3-2 (9-6),1,yorikiri,12406,J9w,Mitoryu,1-4 (6-9),0
292,2019.01,5,11723,J7e,Azumaryu,2-3 (7-8),0,yorikiri,12026,J8w,Hidenoumi,3-2 (6-9),1
293,2019.01,5,12026,J8w,Hidenoumi,3-2 (6-9),1,yorikiri,11723,J7e,Azumaryu,2-3 (7-8),0
294,2019.01,5,8900,J7w,Akiseyama,1-4 (6-9),0,yorikiri,11943,J6e,Hakuyozan,4-1 (8-7),1
295,2019.01,5,11943,J6e,Hakuyozan,4-1 (8-7),1,yorikiri,8900,J7w,Akiseyama,1-4 (6-9),0
296,2019.01,5,7240,J6w,Chiyomaru,4-1 (10-5),1,oshitaoshi,12370,J5e,Wakatakakage,1-4 (7-8),0
297,2019.01,5,12370,J5e,Wakatakakage,1-4 (7-8),0,oshitaoshi,7240,J6w,Chiyomaru,4-1 (10-5),1
298,2019.01,5,1227,J5w,Toyonoshima,3-2 (10-5),1,oshidashi,12427,J4e,Tomokaze,2-3 (10-5),0
299,2019.01,5,12427,J4e,Tomokaze,2-3 (10-5),0,oshidashi,1227,J5w,Toyonoshima,3-2 (10-5),1
300,2019.01,5,11726,J4w,Tokushoryu,3-2 (7-8),0,hikiotoshi,12051,J3w,Ishiura,4-1 (9-6),1
301,2019.01,5,12051,J3w,Ishiura,4-1 (9-6),1,hikiotoshi,11726,J4w,Tokushoryu,3-2 (7-8),0
302,2019.01,5,89,J3e,Aminishiki,1-4 (3-12),0,yorikiri,12077,J2e,Takagenji,2-3 (6-9),1
303,2019.01,5,12077,J2e,Takagenji,2-3 (6-9),1,yorikiri,89,J3e,Aminishiki,1-4 (3-12),0
304,2019.01,5,11868,J1e,Terutsuyoshi,4-1 (8-7),1,yorikiri,12040,J1w,Daishoho,1-4 (8-7),0
305,2019.01,5,12040,J1w,Daishoho,1-4 (8-7),0,yorikiri,11868,J1e,Terutsuyoshi,4-1 (8-7),1
306,2019.01,5,7153,M15w,Kotoeko,3-2 (7-8),0,uwatenage,12273,M16e,Daiamami,2-3 (4-11),1
307,2019.01,5,12273,M16e,Daiamami,2-3 (4-11),1,uwatenage,7153,M15w,Kotoeko,3-2 (7-8),0
308,2019.01,5,11785,M14w,Chiyoshoma,3-2 (6-9),1,katasukashi,12292,M14e,Yutakayama,3-2 (6-9),0
309,2019.01,5,12292,M14e,Yutakayama,3-2 (6-9),0,katasukashi,11785,M14w,Chiyoshoma,3-2 (6-9),1
310,2019.01,5,9079,M13w,Kotoyuki,3-2 (4-7-4),1,oshidashi,12144,M16w,Daishomaru,0-5 (3-12),0
311,2019.01,5,12144,M16w,Daishomaru,0-5 (3-12),0,oshidashi,9079,M13w,Kotoyuki,3-2 (4-7-4),1
312,2019.01,5,6642,M15e,Chiyonokuni,4-1 (8-3-4),0,hikiotoshi,12425,M13e,Yago,4-1 (9-6),1
313,2019.01,5,12425,M13e,Yago,4-1 (9-6),1,hikiotoshi,6642,M15e,Chiyonokuni,4-1 (8-3-4),0
314,2019.01,5,11845,M12e,Kagayaki,1-4 (6-9),0,tottari,11946,M12w,Meisei,3-2 (8-7),1
315,2019.01,5,11946,M12w,Meisei,3-2 (8-7),1,tottari,11845,M12e,Kagayaki,1-4 (6-9),0
316,2019.01,5,6491,M11w,Ikioi,2-3 (9-6),1,oshidashi,11728,M10e,Takarafuji,2-3 (9-6),0
317,2019.01,5,11728,M10e,Takarafuji,2-3 (9-6),0,oshidashi,6491,M11w,Ikioi,2-3 (9-6),1
318,2019.01,5,2879,M11e,Sadanoumi,2-3 (9-6),0,abisetaoshi,12055,M9w,Endo,3-2 (10-5),1
319,2019.01,5,12055,M9w,Endo,3-2 (10-5),1,abisetaoshi,2879,M11e,Sadanoumi,2-3 (9-6),0
320,2019.01,5,6753,M8e,Kaisei,5-0 (10-5),1,oshidashi,12094,M10w,Abi,3-2 (10-5),0
321,2019.01,5,12094,M10w,Abi,3-2 (10-5),0,oshidashi,6753,M8e,Kaisei,5-0 (10-5),1
322,2019.01,5,11985,M7w,Daieisho,2-3 (9-6),1,hikiotoshi,12291,M8w,Asanoyama,0-5 (8-7),0
323,2019.01,5,12291,M8w,Asanoyama,0-5 (8-7),0,hikiotoshi,11985,M7w,Daieisho,2-3 (9-6),1
324,2019.01,5,5967,M5w,Yoshikaze,0-5 (3-12),0,tsukidashi,12043,M6w,Onosho,5-0 (8-7),1
325,2019.01,5,12043,M6w,Onosho,5-0 (8-7),1,tsukidashi,5967,M5w,Yoshikaze,0-5 (3-12),0
326,2019.01,5,6594,M7e,Ryuden,2-3 (6-9),0,hatakikomi,11786,M5e,Aoiyama,4-1 (7-8),1
327,2019.01,5,11786,M5e,Aoiyama,4-1 (7-8),1,hatakikomi,6594,M7e,Ryuden,2-3 (6-9),0
328,2019.01,5,6463,M4w,Okinoumi,3-2 (7-8),1,uwatenage,11934,M6e,Chiyotairyu,2-3 (8-7),0
329,2019.01,5,11934,M6e,Chiyotairyu,2-3 (8-7),0,uwatenage,6463,M4w,Okinoumi,3-2 (7-8),1
330,2019.01,5,1226,M4e,Kotoshogiku,3-2 (6-9),1,oshidashi,12239,M2w,Hokutofuji,3-2 (9-6),0
331,2019.01,5,12239,M2w,Hokutofuji,3-2 (9-6),0,oshidashi,1226,M4e,Kotoshogiku,3-2 (6-9),1
332,2019.01,5,5944,S1w,Tamawashi,3-2 (13-2),0,oshidashi,12210,K1w,Mitakeumi,5-0 (8-4-3),1
333,2019.01,5,12210,K1w,Mitakeumi,5-0 (8-4-3),1,oshidashi,5944,S1w,Tamawashi,3-2 (13-2),0
334,2019.01,5,11784,K1e,Myogiryu,1-4 (5-10),0,oshidashi,12191,S1e,Takakeisho,4-1 (11-4),1
335,2019.01,5,12191,S1e,Takakeisho,4-1 (11-4),1,oshidashi,11784,K1e,Myogiryu,1-4 (5-10),0
336,2019.01,5,6480,O1e,Takayasu,2-3 (9-6),0,yoritaoshi,12130,M3e,Shodai,2-3 (7-8),1
337,2019.01,5,12130,M3e,Shodai,2-3 (7-8),1,yoritaoshi,6480,O1e,Takayasu,2-3 (9-6),0
338,2019.01,5,6599,O2w,Tochinoshin,0-5 (0-5-10),0,fusen,6614,M3w,Shohozan,2-3 (5-10),1
339,2019.01,5,6614,M3w,Shohozan,2-3 (5-10),1,fusen,6599,O2w,Tochinoshin,0-5 (0-5-10),0
340,2019.01,5,6468,O1w,Goeido,1-4 (9-6),1,yorikiri,6473,M1e,Tochiozan,1-4 (6-9),0
341,2019.01,5,6473,M1e,Tochiozan,1-4 (6-9),0,yorikiri,6468,O1w,Goeido,1-4 (9-6),1
342,2019.01,5,1219,Y2e,Kakuryu,2-3 (2-4-9),0,yorikiri,12107,M1w,Ichinojo,4-1 (6-9),1
343,2019.01,5,12107,M1w,Ichinojo,4-1 (6-9),1,yorikiri,1219,Y2e,Kakuryu,2-3 (2-4-9),0
344,2019.01,5,1123,Y1w,Hakuho,5-0 (10-4-1),1,uwatenage,6596,M2e,Nishikigi,4-1 (7-8),0
345,2019.01,5,6596,M2e,Nishikigi,4-1 (7-8),0,uwatenage,1123,Y1w,Hakuho,5-0 (10-4-1),1
346,2019.01,6,6572,J14e,Gagamaru,4-2 (8-7),1,yorikiri,7239,J13e,Kyokushuho,2-4 (9-6),0
347,2019.01,6,7239,J13e,Kyokushuho,2-4 (9-6),0,yorikiri,6572,J14e,Gagamaru,4-2 (8-7),1
348,2019.01,6,4980,J12w,Sokokurai,2-4 (8-7),0,oshidashi,12255,J14w,Chiyonoumi,4-2 (8-5-2),1
349,2019.01,6,12255,J14w,Chiyonoumi,4-2 (8-5-2),1,oshidashi,4980,J12w,Sokokurai,2-4 (8-7),0
350,2019.01,6,12024,J11e,Shimanoumi,6-0 (13-2),1,yorikiri,12113,J11w,Tsurugisho,4-2 (8-7),0
351,2019.01,6,12113,J11w,Tsurugisho,4-2 (8-7),0,yorikiri,12024,J11e,Shimanoumi,6-0 (13-2),1
352,2019.01,6,1284,J12e,Takekaze,1-5 (1-9),0,yorikiri,2832,J10e,Arawashi,3-3 (6-9),1
353,2019.01,6,2832,J10e,Arawashi,3-3 (6-9),1,yorikiri,1284,J12e,Takekaze,1-5 (1-9),0
354,2019.01,6,11971,J13w,Jokoryu,3-3 (5-9-1),1,oshidashi,12203,J10w,Tobizaru,3-3 (7-8),0
355,2019.01,6,12203,J10w,Tobizaru,3-3 (7-8),0,oshidashi,11971,J13w,Jokoryu,3-3 (5-9-1),1
356,2019.01,6,8899,J9e,Kyokutaisei,3-3 (7-8),1,hatakikomi,12406,J9w,Mitoryu,1-5 (6-9),0
357,2019.01,6,12406,J9w,Mitoryu,1-5 (6-9),0,hatakikomi,8899,J9e,Kyokutaisei,3-3 (7-8),1
358,2019.01,6,11943,J6e,Hakuyozan,4-2 (8-7),0,yorikiri,12026,J8w,Hidenoumi,4-2 (6-9),1
359,2019.01,6,12026,J8w,Hidenoumi,4-2 (6-9),1,yorikiri,11943,J6e,Hakuyozan,4-2 (8-7),0
360,2019.01,6,7240,J6w,Chiyomaru,5-1 (10-5),1,uwatenage,12412,J8e,Enho,3-3 (9-6),0
361,2019.01,6,12412,J8e,Enho,3-3 (9-6),0,uwatenage,7240,J6w,Chiyomaru,5-1 (10-5),1
362,2019.01,6,8900,J7w,Akiseyama,2-4 (6-9),1,kotenage,12370,J5e,Wakatakakage,1-5 (7-8),0
363,2019.01,6,12370,J5e,Wakatakakage,1-5 (7-8),0,kotenage,8900,J7w,Akiseyama,2-4 (6-9),1
364,2019.01,6,1227,J5w,Toyonoshima,3-3 (10-5),0,yorikiri,11723,J7e,Azumaryu,3-3 (7-8),1
365,2019.01,6,11723,J7e,Azumaryu,3-3 (7-8),1,yorikiri,1227,J5w,Toyonoshima,3-3 (10-5),0
366,2019.01,6,12077,J2e,Takagenji,2-4 (6-9),0,oshidashi,12427,J4e,Tomokaze,3-3 (10-5),1
367,2019.01,6,12427,J4e,Tomokaze,3-3 (10-5),1,oshidashi,12077,J2e,Takagenji,2-4 (6-9),0
368,2019.01,6,11726,J4w,Tokushoryu,3-3 (7-8),0,hikiotoshi,11868,J1e,Terutsuyoshi,5-1 (8-7),1
369,2019.01,6,11868,J1e,Terutsuyoshi,5-1 (8-7),1,hikiotoshi,11726,J4w,Tokushoryu,3-3 (7-8),0
370,2019.01,6,89,J3e,Aminishiki,1-5 (3-12),0,hatakikomi,12040,J1w,Daishoho,2-4 (8-7),1
371,2019.01,6,12040,J1w,Daishoho,2-4 (8-7),1,hatakikomi,89,J3e,Aminishiki,1-5 (3-12),0
372,2019.01,6,12144,M16w,Daishomaru,0-6 (3-12),0,oshidashi,12292,M14e,Yutakayama,4-2 (6-9),1
373,2019.01,6,12292,M14e,Yutakayama,4-2 (6-9),1,oshidashi,12144,M16w,Daishomaru,0-6 (3-12),0
374,2019.01,6,11785,M14w,Chiyoshoma,3-3 (6-9),0,shitatehineri,12051,J3w,Ishiura,5-1 (9-6),1
375,2019.01,6,12051,J3w,Ishiura,5-1 (9-6),1,shitatehineri,11785,M14w,Chiyoshoma,3-3 (6-9),0
376,2019.01,6,7153,M15w,Kotoeko,3-3 (7-8),0,yorikiri,12425,M13e,Yago,5-1 (9-6),1
377,2019.01,6,12425,M13e,Yago,5-1 (9-6),1,yorikiri,7153,M15w,Kotoeko,3-3 (7-8),0
378,2019.01,6,6642,M15e,Chiyonokuni,5-1 (8-3-4),1,hatakikomi,9079,M13w,Kotoyuki,3-3 (4-7-4),0
379,2019.01,6,9079,M13w,Kotoyuki,3-3 (4-7-4),0,hatakikomi,6642,M15e,Chiyonokuni,5-1 (8-3-4),1
380,2019.01,6,11946,M12w,Meisei,4-2 (8-7),1,oshitaoshi,12273,M16e,Daiamami,2-4 (4-11),0
381,2019.01,6,12273,M16e,Daiamami,2-4 (4-11),0,oshitaoshi,11946,M12w,Meisei,4-2 (8-7),1
382,2019.01,6,11728,M10e,Takarafuji,3-3 (9-6),1,uwatenage,11845,M12e,Kagayaki,1-5 (6-9),0
383,2019.01,6,11845,M12e,Kagayaki,1-5 (6-9),0,uwatenage,11728,M10e,Takarafuji,3-3 (9-6),1
384,2019.01,6,6491,M11w,Ikioi,3-3 (9-6),1,oshidashi,12055,M9w,Endo,3-3 (10-5),0
385,2019.01,6,12055,M9w,Endo,3-3 (10-5),0,oshidashi,6491,M11w,Ikioi,3-3 (9-6),1
386,2019.01,6,2879,M11e,Sadanoumi,3-3 (9-6),1,yorikiri,6753,M8e,Kaisei,5-1 (10-5),0
387,2019.01,6,6753,M8e,Kaisei,5-1 (10-5),0,yorikiri,2879,M11e,Sadanoumi,3-3 (9-6),1
388,2019.01,6,12094,M10w,Abi,3-3 (10-5),0,oshidashi,12291,M8w,Asanoyama,1-5 (8-7),1
389,2019.01,6,12291,M8w,Asanoyama,1-5 (8-7),1,oshidashi,12094,M10w,Abi,3-3 (10-5),0
390,2019.01,6,11786,M5e,Aoiyama,5-1 (7-8),1,hatakikomi,11985,M7w,Daieisho,2-4 (9-6),0
391,2019.01,6,11985,M7w,Daieisho,2-4 (9-6),0,hatakikomi,11786,M5e,Aoiyama,5-1 (7-8),1
392,2019.01,6,5967,M5w,Yoshikaze,1-5 (3-12),1,yorikiri,6594,M7e,Ryuden,2-4 (6-9),0
393,2019.01,6,6594,M7e,Ryuden,2-4 (6-9),0,yorikiri,5967,M5w,Yoshikaze,1-5 (3-12),1
394,2019.01,6,1226,M4e,Kotoshogiku,4-2 (6-9),1,yorikiri,11934,M6e,Chiyotairyu,2-4 (8-7),0
395,2019.01,6,11934,M6e,Chiyotairyu,2-4 (8-7),0,yorikiri,1226,M4e,Kotoshogiku,4-2 (6-9),1
396,2019.01,6,6463,M4w,Okinoumi,3-3 (7-8),0,oshidashi,12043,M6w,Onosho,6-0 (8-7),1
397,2019.01,6,12043,M6w,Onosho,6-0 (8-7),1,oshidashi,6463,M4w,Okinoumi,3-3 (7-8),0
398,2019.01,6,11784,K1e,Myogiryu,2-4 (5-10),1,oshidashi,12210,K1w,Mitakeumi,5-1 (8-4-3),0
399,2019.01,6,12210,K1w,Mitakeumi,5-1 (8-4-3),0,oshidashi,11784,K1e,Myogiryu,2-4 (5-10),1
400,2019.01,6,6473,M1e,Tochiozan,2-4 (6-9),1,okuridashi,12191,S1e,Takakeisho,4-2 (11-4),0
401,2019.01,6,12191,S1e,Takakeisho,4-2 (11-4),0,okuridashi,6473,M1e,Tochiozan,2-4 (6-9),1
402,2019.01,6,5944,S1w,Tamawashi,4-2 (13-2),1,oshidashi,12107,M1w,Ichinojo,4-2 (6-9),0
403,2019.01,6,12107,M1w,Ichinojo,4-2 (6-9),0,oshidashi,5944,S1w,Tamawashi,4-2 (13-2),1
404,2019.01,6,6468,O1w,Goeido,2-4 (9-6),1,yorikiri,6614,M3w,Shohozan,2-4 (5-10),0
405,2019.01,6,6614,M3w,Shohozan,2-4 (5-10),0,yorikiri,6468,O1w,Goeido,2-4 (9-6),1
406,2019.01,6,6480,O1e,Takayasu,3-3 (9-6),1,yorikiri,6596,M2e,Nishikigi,4-2 (7-8),0
407,2019.01,6,6596,M2e,Nishikigi,4-2 (7-8),0,yorikiri,6480,O1e,Takayasu,3-3 (9-6),1
408,2019.01,6,1123,Y1w,Hakuho,6-0 (10-4-1),1,yorikiri,12130,M3e,Shodai,2-4 (7-8),0
409,2019.01,6,12130,M3e,Shodai,2-4 (7-8),0,yorikiri,1123,Y1w,Hakuho,6-0 (10-4-1),1
410,2019.01,6,1219,Y2e,Kakuryu,2-4 (2-4-9),0,fusen,12239,M2w,Hokutofuji,4-2 (9-6),1
411,2019.01,6,12239,M2w,Hokutofuji,4-2 (9-6),1,fusen,1219,Y2e,Kakuryu,2-4 (2-4-9),0
412,2019.01,7,7239,J13e,Kyokushuho,3-4 (9-6),1,uwatenage,11971,J13w,Jokoryu,3-4 (5-9-1),0
413,2019.01,7,11971,J13w,Jokoryu,3-4 (5-9-1),0,uwatenage,7239,J13e,Kyokushuho,3-4 (9-6),1
414,2019.01,7,4980,J12w,Sokokurai,2-5 (8-7),0,yorikiri,12076,Ms3e,Takanofuji,3-1 (5-2),1
415,2019.01,7,12076,Ms3e,Takanofuji,3-1 (5-2),1,yorikiri,4980,J12w,Sokokurai,2-5 (8-7),0
416,2019.01,7,12113,J11w,Tsurugisho,5-2 (8-7),1,yorikiri,12255,J14w,Chiyonoumi,4-3 (8-5-2),0
417,2019.01,7,12255,J14w,Chiyonoumi,4-3 (8-5-2),0,yorikiri,12113,J11w,Tsurugisho,5-2 (8-7),1
418,2019.01,7,1284,J12e,Takekaze,1-6 (1-9),0,oshidashi,12024,J11e,Shimanoumi,7-0 (13-2),1
419,2019.01,7,12024,J11e,Shimanoumi,7-0 (13-2),1,oshidashi,1284,J12e,Takekaze,1-6 (1-9),0
